gene,distance,Z,FC,p.value,p.adj
EEF1A1,3.84284894835155e-08,2.37152498041053,4.19950295580454,0.0404358296229152,0.999950297526443
RPL21,3.83566479179223e-08,2.37006650854992,4.18381579973682,0.0408117153686774,0.999950297526443
MANF,3.81902840667246e-08,2.36667900462768,4.14760167295683,0.0416935380828646,0.999950297526443
RPL27A,3.80660039429823e-08,2.36413913444248,4.12065106283502,0.0423627722589712,0.999950297526443
RPS27,3.8024526878393e-08,2.3632897063243,4.1116761572145,0.0425881342528593,0.999950297526443
RPS15A,3.80001447624428e-08,2.36278995754494,4.10640486358305,0.042721084902127,0.999950297526443
SDC1,3.79273724161826e-08,2.36129654062226,4.0906919457496,0.0431199860210288,0.999950297526443
RPS27A,3.77449192165091e-08,2.35754012591153,4.0514292934864,0.044133962768301,0.999950297526443
RPL26,3.76483459167774e-08,2.3555447631742,4.03072402404951,0.0446787626646652,0.999950297526443
RPS18,3.75960332742475e-08,2.35446184131297,4.01953036729476,0.0449762359263063,0.999950297526443
RPS6,3.75049146423856e-08,2.35257213239595,4.00007032085393,0.0454983655926396,0.999950297526443
RPS25,3.74113384709163e-08,2.3506268542825,3.98013457059506,0.0460398848779081,0.999950297526443
RPS8,3.69862842648264e-08,2.34173141865257,3.89020663162334,0.0485684477154363,0.999950297526443
RPL28,3.6873394830756e-08,2.33935236728684,3.86649551668498,0.049259275202012,0.999950297526443
RPL34,3.68017528432729e-08,2.33783893485843,3.8514855439286,0.0497019509396828,0.999950297526443
RPL13,3.67433887317019e-08,2.3366039003393,3.83927904462171,0.0500650444120015,0.999950297526443
RPS29,3.6738071781097e-08,2.33649129534421,3.83816799957151,0.0500982323374467,0.999950297526443
RPS12,3.65511191140898e-08,2.33252192012148,3.79920406048998,0.0512769524338181,0.999950297526443
RPL39,3.63629947651964e-08,2.32850790426685,3.76019658219477,0.0524864074844987,0.999950297526443
CD63,3.6001243557238e-08,2.32073274809368,3.68575334527837,0.0548791748677544,0.999950297526443
RPL9,3.59849363449573e-08,2.32038048772508,3.6824150856091,0.0549891455129086,0.999950297526443
RPS3,3.59421975149828e-08,2.31945653543307,3.67367316924657,0.0552782346156879,0.999950297526443
